序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
110,7333060768440651035,,,,,,,,,,,,L1,7333442311698187034,河南新日不服,我就在门口，不进去了,97824463346,0,0,2024-02-09 11:41:39,福建,
111,7333060768440651035,,,,,,,,,,,,L1,7335426744495784767,我反正不会买电瓶车,有毒吧,4037059717632542,0,0,2024-02-14 20:02:14,安徽,
112,7333060768440651035,,,,,,,,,,,,L1,7335793834388964106,中国新能源就是笑话，看以后吧[打脸][打脸][打脸],👑培👑༆落子无悔༃,62909019018,0,0,2024-02-15 19:46:42,天津,
113,7333060768440651035,,,,,,,,,,,,L2,7335341740071338767,那是干电池,哞斌,460059314489775,0,0,2024-02-14 14:32:24,河南,
114,7333060768440651035,,,,,,,,,,,,L2,7334405907910050579,一看就没在中国长大,初出如尘,104770531924,1,0,2024-02-12 02:01:03,四川,
115,7333060768440651035,,,,,,,,,,,,L2,7333118837246280499,你就是汽油你能跑多久,啦啦啦啦啦啦,54340422155,1,0,2024-02-08 14:46:23,北京,
116,7333060768440651035,,,,,,,,,,,,L2,7333085092725031717,加油，中国🇨🇳！,用户5950356937851,72608992742,0,0,2024-02-08 12:35:27,辽宁,
117,7333060768440651035,,,,,,,,,,,,L2,7333080898106098495,核电，光伏，风电，特高压，储能，电动车，半导体。中国已经快完成新能源整个产业链的闭环了。最多5年，会颠覆性的产业大爆发。中国技术会在全球攻城略地。,雨柔紫璇,100731758992,3,0,2024-02-08 12:19:10,河南,
118,7333060768440651035,,,,,,,,,,,,L2,7333080802693415691,华为、比亚迪、大疆都是遥遥领先[赞][赞][赞],雨柔紫璇,100731758992,1,0,2024-02-08 12:18:48,河南,
119,7333060768440651035,,,,,,,,,,,,L2,7333814374186205993,我这里公务用车已经逐步换成新能源了,特兰克斯,78294222794,0,0,2024-02-10 11:45:24,四川,
