序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
48,7353867736360996148,,,,,,,,,,,,L1,7354187334240420660,只要中国人团结一致做一些事，奇迹就是在眼前！,熊熊漫文,910865130595822,9,0,2024-04-05 09:22:59,江西,
49,7353867736360996148,,,,,,,,,,,,L1,7354187043327247138,我在支付宝蚂蚁森林新疆和甘肃种过树，我骄傲。[赞][赞][赞][赞],平淡,1671676400778932,11,0,2024-04-05 09:21:51,黑龙江,
50,7353867736360996148,,,,,,,,,,,,L1,7354178963676250917,植树造林，利国利民[比心][比心][比心],Mary,1724472999296509,7,0,2024-04-05 08:50:27,上海,
51,7353867736360996148,,,,,,,,,,,,L1,7354177202060526347,造福子孙后代[赞][赞][赞][赞][赞][赞],张青云,3958657630088365,11,0,2024-04-05 08:43:40,天津,
52,7353867736360996148,,,,,,,,,,,,L1,7354175852068782848,植树造林造福子孙,天空飞来一枝玫,106051071096,16,0,2024-04-05 08:38:23,内蒙古,
53,7353867736360996148,,,,,,,,,,,,L1,7354178040374854415,植树造林，养护花草，人人有责[赞][赞][赞],田,528246095232640,10,0,2024-04-05 08:46:51,河北,
54,7353867736360996148,,,,,,,,,,,,L1,7354171279162032933,看到一片绿色，心情愉悦,老陈,685694374150191,23,0,2024-04-05 08:20:42,内蒙古,
55,7353867736360996148,,,,,,,,,,,,L1,7354187665141547811,祝福祖国繁荣昌盛！,海阔天空430,10558982148,9,0,2024-04-05 09:24:14,重庆,
56,7353867736360996148,,,,,,,,,,,,L1,7354220160821134107,植树造林，造福后代！[赞][赞],法律呢,88177396825,5,0,2024-04-05 11:30:16,湖北,
57,7353867736360996148,,,,,,,,,,,,L1,7354195021363102491,[666][666][666],岁月静好,4019413692460254,6,0,2024-04-05 09:52:45,上海,
58,7353867736360996148,,,,,,,,,,,,L1,7354230181144855331,植树造林，人人有责，造福子孙后代[比心][比心][比心],蕙质兰心,62970087821,4,0,2024-04-05 12:09:11,安徽,
59,7353867736360996148,,,,,,,,,,,,L1,7354205800649163520,大好河山[666][666][666],小小角,2806412995995230,7,0,2024-04-05 10:34:38,湖南,
