序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
59,7554930180825861410,,,,,,,,,,,,L1,7554939172731355961,[赞][赞][赞][赞],xu,4476811177372644,0,0,2025-09-28 09:02:36,广东,
60,7554930180825861410,,,,,,,,,,,,L1,7554994020315120442,[爱心][爱心][爱心],一生回味一念,66914680249,0,0,2025-09-28 12:35:24,山东,
61,7554930180825861410,,,,,,,,,,,,L1,7554949679557968698,[赞][赞][赞],陌嫂,55129900221,0,0,2025-09-28 09:43:19,四川,
62,7554930180825861410,,,,,,,,,,,,L1,7555133238046933794,现在我们这些村子周围的山已经装上风车，还没有开始动,年年岁岁不相同,63549998178,1,0,2025-09-28 21:35:36,广东,
63,7554930180825861410,,,,,,,,,,,,L1,7555116572739224379,你拼多多上买东西，有哪一样东西是甘肃发货的？,文灵老汉,4380874435987598,0,0,2025-09-28 20:30:56,甘肃,
64,7554930180825861410,,,,,,,,,,,,L1,7555024865171555122,[微笑],苏州男技师Spa1🌈,2357800261650215,0,0,2025-09-28 14:35:04,江苏,
65,7554930180825861410,,,,,,,,,,,,L1,7554973058873295667,寡皮脑壳,一点点……,717349031785719,0,0,2025-09-28 11:14:02,福建,
66,7554930180825861410,,,,,,,,,,,,L1,7554966686895407929,甘肃人用点应该很便吧[呲牙][呲牙][呲牙][呲牙],兰兰,3414444940723187,0,1,2025-09-28 10:49:20,江西,
67,7554930180825861410,,,,,,,,,,,,L1,7554958073749619513,还嫌弃我们穷不,Fantastic,102328275677,0,0,2025-09-28 10:15:55,甘肃,
68,7554930180825861410,,,,,,,,,,,,L1,7554953523122357051,中国供电 领先世界,惠文圣,1865250492131988,1,0,2025-09-28 09:58:14,陕西,
69,7554930180825861410,,,,,,,,,,,,L1,7554953372036023099,中国电力 领先全球,惠文圣,1865250492131988,1,0,2025-09-28 09:57:40,陕西,
70,7554930180825861410,,,,,,,,,,,,L1,7554943253683258170,感谢,用户5052601198236,4124992970429692,0,0,2025-09-28 09:18:24,河南,
71,7554930180825861410,,,,,,,,,,,,L1,7554939221774680870,漂亮[赞][赞][赞][赞][赞],清荷小舍,108985860858,0,0,2025-09-28 09:02:44,甘肃,
72,7554930180825861410,,,,,,,,,,,,L1,7554934975570527033,厉害了我的祖国[赞],阳阳好物,1820439205131607,0,0,2025-09-28 08:46:17,河北,
73,7554930180825861410,,,,,,,,,,,,L1,7554933854282597177,我们甘肃也是硬气了[呲牙],养乐多,3582688369051451,0,0,2025-09-28 08:41:58,甘肃,
74,7554930180825861410,,,,,,,,,,,,L1,7554933689530237755,前排[耶],叶离,1522166776206222,0,0,2025-09-28 08:41:19,浙江,
75,7554930180825861410,,,,,,,,,,,,L1,7554933557412545320,祖国万岁[赞][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],等一分钟…,96621895070,0,0,2025-09-28 08:40:45,上海,
76,7554930180825861410,,,,,,,,,,,,L1,7554932643982689065,[赞]厉害,飞车少年🏎,94610954456,1,0,2025-09-28 08:37:15,浙江,
77,7554930180825861410,,,,,,,,,,,,L1,7554932211491275577,第一次靠前呀[玫瑰],乖乖🌻,108186493295,1,0,2025-09-28 08:35:35,陕西,
78,7554930180825861410,,,,,,,,,,,,L1,7554931751895335738,厉害[666][赞],人间清醒大明白,3456513682455982,1,0,2025-09-28 08:33:46,甘肃,
79,7554930180825861410,,,,,,,,,,,,L2,7555159041233453860,为什么在你心里会有这样的想法？你是太自卑还是太自负？！人人为我，我为人人，你不懂吗？,🌹燕子🌹,3773149237747197,0,0,2025-09-28 23:15:46,陕西,
80,7554930180825861410,,,,,,,,,,,,L2,7555108578378826534,反正都是贡献社会。希望你也做出自己相应的贡献[赞]。,梵塔,100661601420,1,0,2025-09-28 19:59:55,甘肃,
81,7554930180825861410,,,,,,,,,,,,L2,7555086220357026606,那别的省份报复甘肃的，你闭口不提，是吧？,若叶知秋,2836375632617596,0,0,2025-09-28 18:33:10,广东,
82,7554930180825861410,,,,,,,,,,,,L1,7555070997172601627,甘肃是一个历史悠久，伟大的省份，给甘肃点赞👍👍,巨鹿🎸,93281448138,0,0,2025-09-28 17:34:06,新疆,
83,7554930180825861410,,,,,,,,,,,,L1,7554967820691227402,能源项目投入动辄就是几十亿，这么大的投入不知道最后谁来买单。,冷,104613576446,0,1,2025-09-28 10:53:43,甘肃,
84,7554930180825861410,,,,,,,,,,,,L1,7555084855034331961,@甜烊. @观日落🌈🌈,王小白,3861081461108573,0,0,2025-09-28 18:27:51,上海,
85,7554930180825861410,,,,,,,,,,,,L1,7554935193104352036,[赞][赞][赞],东,62953562954,0,0,2025-09-28 08:47:10,广东,
86,7554930180825861410,,,,,,,,,,,,L1,7555101490261852985,[求机位3][求机位3][求机位3],沈,110217653133,0,0,2025-09-28 19:32:26,贵州,
87,7554930180825861410,,,,,,,,,,,,L1,7555742226246140732,[赞][赞][赞][红旗][红旗][红旗][玫瑰][玫瑰][玫瑰],江运芳,2867168593587583,0,0,2025-09-30 12:58:49,江西,
88,7554930180825861410,,,,,,,,,,,,L2,7555097623084270393,和农民👨🏻‍🌾没关系[躺平],#起风了,109634768646,0,0,2025-09-28 19:17:26,甘肃,
89,7554930180825861410,,,,,,,,,,,,L2,7555678079285969674,用电方便了啊，农业也需要用电啊，你一句话，好像大家白忙活,ti,3255004173447694,0,0,2025-09-30 08:49:53,湖北,
90,7554930180825861410,,,,,,,,,,,,L2,7555064386851930915,五毛一，你说便宜了没,陌羽墨,65795421349,0,0,2025-09-28 17:08:26,甘肃,
