序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
50,7450691959372500287,,,,,,,,,,,,L1,7451034710085911355,[赞][赞][赞][一起加油][一起加油][一起加油][玫瑰][玫瑰][玫瑰],江运芳,2867168593587583,0,0,2024-12-22 09:00:12,江西,
51,7450691959372500287,,,,,,,,,,,,L1,7451201566701110057,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心],用户2340554879679,1324225311016333,0,0,2024-12-22 19:47:47,浙江,
52,7450691959372500287,,,,,,,,,,,,L1,7451513152438911783,[赞][赞][赞][666][666][666][玫瑰][玫瑰][玫瑰][爱心][爱心][爱心],谢菊芳,1363837438143635,0,0,2024-12-23 15:56:48,四川,
53,7450691959372500287,,,,,,,,,,,,L1,7451202892168299318,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心],用户2340554879679,1324225311016333,0,0,2024-12-22 19:52:49,浙江,
54,7450691959372500287,,,,,,,,,,,,L1,7451513321423209279,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心],谢菊芳,1363837438143635,0,0,2024-12-23 15:57:27,四川,
55,7450691959372500287,,,,,,,,,,,,L1,7450695786687857471,冬至快乐,嗯呐.,3604619502305008,0,0,2024-12-21 11:05:00,湖南,
56,7450691959372500287,,,,,,,,,,,,L1,7450694884262839100,自从看完《我的阿勒泰》，就很向往，一定要去一次阿勒泰，太治愈了[比心][比心],贝贝吖❤⁵²⁰,105708648672,0,0,2024-12-21 11:01:31,江苏,
57,7450691959372500287,,,,,,,,,,,,L1,7450692660024066855,第一,我是韭菜,259897898319101,0,0,2024-12-21 10:52:55,广东,
58,7450691959372500287,,,,,,,,,,,,L1,7450692447661032250,[看][看][看]第一,沃兰迪线下销售-小蒋,2714007649916301,0,0,2024-12-21 10:52:02,福建,
59,7450691959372500287,,,,,,,,,,,,L1,7451233656130257704,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],苒苒奶奶,1346237793307096,0,0,2024-12-22 21:52:13,安徽,
60,7450691959372500287,,,,,,,,,,,,L1,7451233611690525455,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],苒苒奶奶,1346237793307096,0,0,2024-12-22 21:52:06,安徽,
61,7450691959372500287,,,,,,,,,,,,L2,7450887804853666594,冬至不是要吃饺子吗？,勿忘 初心,97838223228,0,0,2024-12-21 23:30:10,广东,
62,7450691959372500287,,,,,,,,,,,,L1,7450693449446212393,35,萧竹,585386408810397,0,0,2024-12-21 10:55:58,辽宁,
63,7450691959372500287,,,,,,,,,,,,L1,7450819110383289146,[赞][赞][赞],龙岩林,98528929785,0,0,2024-12-21 19:03:33,福建,
