序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
61,7380899170124565795,,,,,,,,,,,,L1,7380910618083214120,没注意，看成俄罗斯方块了,洛洛苡～,96888946139,0,0,2024-06-16 09:42:53,重庆,
62,7380899170124565795,,,,,,,,,,,,L1,7380909611291116340,[赞][赞][赞][赞][赞][赞][666][666][666][666][666][666][666],奇炫,110451951634,0,0,2024-06-16 09:39:00,四川,
63,7380899170124565795,,,,,,,,,,,,L1,7380911760130589480,[赞][赞][赞],🎐浅ོ拾光ꪚ,68823852648,0,0,2024-06-16 09:47:23,山东,
64,7380899170124565795,,,,,,,,,,,,L1,7382036985571148595,以后不要用美元标注了，人民币我也能看懂[看],痞子配酒,993567326089053,2,0,2024-06-19 10:33:47,广西,
65,7380899170124565795,,,,,,,,,,,,L1,7381339598695465769,我的国[赞][赞][赞],ranran,835248236005576,0,0,2024-06-17 13:27:34,安徽,
66,7380899170124565795,,,,,,,,,,,,L1,7381130574812971802,[赞][赞][赞],灬泡菜,109603816376,0,0,2024-06-16 23:56:26,海南,
67,7380899170124565795,,,,,,,,,,,,L2,7383246634853860133,不止一条线,波妞儿,3932280004310094,0,0,2024-06-22 16:47:51,山东,
68,7380899170124565795,,,,,,,,,,,,L1,7380900815868822311,[碰拳][碰拳][碰拳]友谊长存,风澈¹¹⁰⁹,69471616451,1,0,2024-06-16 09:04:51,浙江,
69,7380899170124565795,,,,,,,,,,,,L1,7380899732480590618,第一,叫我柴灣Super J,102566027277,1,0,2024-06-16 09:00:40,广东,
70,7380899170124565795,,,,,,,,,,,,L1,7380899914396271411,[思考][思考][思考],苏秦Qin   ♚,100418725459,1,0,2024-06-16 09:01:23,江苏,
71,7380899170124565795,,,,,,,,,,,,L1,7380899779624796968,[发呆][发呆][发呆],HERSTORY          yu,2344625234001742,1,0,2024-06-16 09:00:52,安徽,
72,7380899170124565795,,,,,,,,,,,,L1,7380900385546502966,前排[比心][比心][比心],ˊ╱             筅笙,104013161499,1,0,2024-06-16 09:03:13,新疆,
73,7380899170124565795,,,,,,,,,,,,L1,7380904119558914825,[玫瑰][玫瑰][玫瑰][赞][赞][赞][鼓掌][鼓掌][鼓掌],用户5322785093044,3389157175995721,1,0,2024-06-16 09:17:41,陕西,
74,7380899170124565795,,,,,,,,,,,,L1,7380902980985586432,[鼓掌][鼓掌][鼓掌][赞][赞][赞][比心][比心][比心],→_→,2871559758298227,1,0,2024-06-16 09:13:17,四川,
75,7380899170124565795,,,,,,,,,,,,L1,7380902755856859943,[赞][赞][赞],DyM🤙🏽😜🤚🏽,93343182909,1,0,2024-06-16 09:12:25,云南,
76,7380899170124565795,,,,,,,,,,,,L1,7381043036513895183,向往[玫瑰][玫瑰][玫瑰],同学🌈****眸,1350658785291176,0,0,2024-06-16 18:16:45,四川,
77,7380899170124565795,,,,,,,,,,,,L1,7380944421955994379,[赞][赞][赞],严钦湘,4090646506256877,0,0,2024-06-16 11:54:06,湖南,
78,7380899170124565795,,,,,,,,,,,,L1,7381292070034572068,‘,p .,46625112210697,0,0,2024-06-17 10:23:10,江西,
79,7380899170124565795,,,,,,,,,,,,L1,7381289250278884105,[赞][赞][赞],忘记时间的钟,75419970771,0,0,2024-06-17 10:12:11,山东,
80,7380899170124565795,,,,,,,,,,,,L1,7381043054200914722,[玫瑰][玫瑰][玫瑰],同学🌈****眸,1350658785291176,0,0,2024-06-16 18:16:48,四川,
81,7380899170124565795,,,,,,,,,,,,L1,7380927402233234217,[一起加油][一起加油][一起加油][一起加油][一起加油][一起加油],大家好！,86555659965,0,0,2024-06-16 10:48:03,浙江,
82,7380899170124565795,,,,,,,,,,,,L1,7381680386776826662,一路长红,兰兰,4054597214937831,0,0,2024-06-18 11:30:01,江西,
83,7380899170124565795,,,,,,,,,,,,L1,7380937491216778024,[赞][赞][赞][赞][赞][赞],伴缘奶茶店,1209063715118942,0,0,2024-06-16 11:27:12,江西,
84,7380899170124565795,,,,,,,,,,,,L1,7380936373576958774,[赞][赞][赞],❤️心想事成兵房人民南路兰芳布庄,61035514804,0,0,2024-06-16 11:22:52,江苏,
85,7380899170124565795,,,,,,,,,,,,L1,7432818762376135465,发，,飞云,61930973859,0,0,2024-11-03 06:53:08,湖北,
86,7380899170124565795,,,,,,,,,,,,L1,7381112818727600948,[赞][赞][赞],无语,1090349659864072,0,0,2024-06-16 22:47:34,江苏,
87,7380899170124565795,,,,,,,,,,,,L1,7380921579419452201,[赞][赞][赞],戏很假她是日本人真本事从不教人,893233560816344,0,0,2024-06-16 10:25:28,安徽,
88,7380899170124565795,,,,,,,,,,,,L1,7380961820909011712,中欧班列CRRC[一起加油],～涛～,66191224201,0,0,2024-06-16 13:01:35,墨西哥,
89,7380899170124565795,,,,,,,,,,,,L1,7380910372980556556,[赞][赞][赞],冷蓝色天空,101679043910,0,0,2024-06-16 09:41:56,陕西,
90,7380899170124565795,,,,,,,,,,,,L1,7380930285603029770,开具欧洲吗？,丢丢 ，,4182163102637092,0,0,2024-06-16 10:59:14,福建,
91,7380899170124565795,,,,,,,,,,,,L1,7380939783621853987,战略真是太牛了[赞][赞][赞][赞],关关,1612323692744428,2,0,2024-06-16 11:36:06,辽宁,
