序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
11,7414405348548709695,,,,,,,,,,,,L1,7415860316808086335,产量不少，价格挺贵[酷拽],简-单,66139948770,7,0,2024-09-18 14:05:36,山东,
12,7414405348548709695,,,,,,,,,,,,L1,7416227109804344091,为什么什么油价还这么高呢？[比心][比心],新房二手房梅,104695988078,1,0,2024-09-19 13:48:56,贵州,
13,7414405348548709695,,,,,,,,,,,,L1,7414688676821680905,人民安居乐业！,馋嘴老猪,8628263711,0,0,2024-09-15 10:19:04,河北,
14,7414405348548709695,,,,,,,,,,,,L1,7414685778384651043,来吧，油价大促销，降一下吧，哈哈[比心][比心][比心],จุ๊บ超人不会飞,52226710971,1,0,2024-09-15 10:07:48,江苏,
15,7414405348548709695,,,,,,,,,,,,L1,7416196479436636963,祝祖国繁荣昌盛，国凑民安。,文真,73024596591,2,0,2024-09-19 11:50:07,四川,
16,7414405348548709695,,,,,,,,,,,,L1,7416244700887827234,祝祖国国泰民安繁荣昌盛,兰疏,2581301277506680,0,0,2024-09-19 14:57:14,福建,
17,7414405348548709695,,,,,,,,,,,,L1,7414747077404558116,江西自来水被污染，检测出重金属超标[感谢][感谢][流泪],盛世,3653016986333531,5,2,2024-09-15 14:05:42,江西,
18,7414405348548709695,,,,,,,,,,,,L1,7414686780026946319,祖国越来越强大，越来越繁荣昌盛[爱心],明天吃什么呢,63159211672,0,0,2024-09-15 10:11:42,广东,
19,7414405348548709695,,,,,,,,,,,,L1,7414687098085606194,祝祖国繁荣昌盛，人民安居乐业！,天上落刀,71502880543,0,0,2024-09-15 10:12:56,浙江,
20,7414405348548709695,,,,,,,,,,,,L1,7414738351511307034,加油祖国[比心],安,2588728483120424,0,0,2024-09-15 13:31:47,广西,
21,7414405348548709695,,,,,,,,,,,,L1,7414696878438187776,祝我们伟大的祖国越来越繁荣昌盛[鼓掌][鼓掌],清风～,1846797941610303,0,0,2024-09-15 10:50:52,湖北,
22,7414405348548709695,,,,,,,,,,,,L1,7414686159471510272,能源大国,晓峰,92923877100,0,0,2024-09-15 10:09:20,山东,
23,7414405348548709695,,,,,,,,,,,,L1,7416198671152710451,祝祖国繁荣昌盛，国凑民安。[比心][比心],空中的伞花,91782726767,1,0,2024-09-19 11:58:35,江苏,
24,7414405348548709695,,,,,,,,,,,,L1,7416186375034569491,油价这么高，有老百姓撑着，当然底气足啊[赞],樱花丸子,3598041037151367,1,0,2024-09-19 11:10:54,上海,
25,7414405348548709695,,,,,,,,,,,,L1,7416208166020580153,底气十足，遥遥领先[比心],豆豆嘟嘟,1151932783922958,1,0,2024-09-19 12:35:26,福建,
26,7414405348548709695,,,,,,,,,,,,L1,7414685595258356534,[赞][赞][赞][调皮][调皮][调皮]优秀优秀完美了，制作漂亮[平安果][平安果][平安果],语术🇨🇳🍎（手机拍摄）,104953283062,0,0,2024-09-15 10:07:08,重庆,
27,7414405348548709695,,,,,,,,,,,,L1,7414721913178161947,我不要了，全都不要了，我只爱我的家人,用户6457656597974,1789608852458188,1,0,2024-09-15 12:28:00,广西,
28,7414405348548709695,,,,,,,,,,,,L1,7416210253644596022,价格低点[捂脸],Cyan,67048978938,1,0,2024-09-19 12:43:36,广东,
