序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
71,7513068623401995547,,,,,,,,,,,,L1,7513113293117375292,[比心][比心][比心],一滴水,104490355189,0,0,2025-06-07 15:56:46,江苏,
72,7513068623401995547,,,,,,,,,,,,L2,7513087040105366332,内蒙雨季草原上的蘑菇相当不错[灵机一动][灵机一动][灵机一动],逗你玩儿,354487536729004,1,0,2025-06-07 14:14:54,贵州,
73,7513068623401995547,,,,,,,,,,,,L2,7513088040346305317,我们这还有蘑菇啊[发呆],邬少吗,1374836557617134,0,0,2025-06-07 14:18:49,内蒙古,
74,7513068623401995547,,,,,,,,,,,,L2,7513090788600791865,🈶啊[灵机一动][灵机一动][灵机一动],逗你玩儿,354487536729004,1,0,2025-06-07 14:29:27,贵州,
75,7513068623401995547,,,,,,,,,,,,L2,7513320813564560188,来，欢迎各位，[呲牙],一切都没了意义。。。。,611752334862078,0,0,2025-06-08 05:22:11,广西,
76,7513068623401995547,,,,,,,,,,,,L2,7513096037550129955,来广西实现水果自由[玫瑰][玫瑰][玫瑰],想亮,1214326653332152,1,0,2025-06-07 14:49:54,广西,
77,7513068623401995547,,,,,,,,,,,,L2,7513101479957545785,等我[看],悟道,110272116189,0,0,2025-06-07 15:10:57,陕西,
78,7513068623401995547,,,,,,,,,,,,L2,7513129261893534498,这个季节的水果品种最多[赞],想亮,1214326653332152,1,0,2025-06-07 16:58:47,广西,
79,7513068623401995547,,,,,,,,,,,,L1,7513135564016714554,[赞][赞][赞],季子花,111473611737,0,0,2025-06-07 17:23:12,浙江,
80,7513068623401995547,,,,,,,,,,,,L1,7513182270920934204,[赞][赞][赞],开心小白兔,1187127690799502,0,0,2025-06-07 20:24:25,广西,
81,7513068623401995547,,,,,,,,,,,,L1,7513107094481929020,[赞][鼓掌][鼓掌][鼓掌][打脸][赞],用户战神,448239153722350,0,0,2025-06-07 15:32:43,河北,
82,7513068623401995547,,,,,,,,,,,,L1,7513081100550947603,[666],戴静有冤无处诉！！,119209616488183,0,0,2025-06-07 13:51:55,浙江,
83,7513068623401995547,,,,,,,,,,,,L1,7513171785756967737,[比心][比心][比心],一生回味一念,66914680249,0,0,2025-06-07 19:43:44,山东,
84,7513068623401995547,,,,,,,,,,,,L1,7513103108970054457,[赞][赞][赞][比心][比心][比心],用户7783986669193袁，长字辈,1003176687829080,0,0,2025-06-07 15:17:15,重庆,
85,7513068623401995547,,,,,,,,,,,,L1,7513174343415120679,[玫瑰][玫瑰][玫瑰],床.,4270117200608923,0,0,2025-06-07 19:53:46,天津,
86,7513068623401995547,,,,,,,,,,,,L1,7513104953175622412,[赞][赞][赞],幸福每分每秒,93531683188,0,0,2025-06-07 15:24:27,河南,
87,7513068623401995547,,,,,,,,,,,,L1,7513077959365739300,@～飞哥～ [666],胡卓清,3301196215885674,0,0,2025-06-07 13:39:45,江苏,
88,7513068623401995547,,,,,,,,,,,,L1,7513118907625800486,[赞][赞][赞][赞],玲玥嚺溪,504011328071721,0,0,2025-06-07 16:18:38,云南,
89,7513068623401995547,,,,,,,,,,,,L1,7516718765581534010,[赞][赞][赞],小苒枝👶🏻,3249748114680275,0,0,2025-06-17 09:07:51,河南,
90,7513068623401995547,,,,,,,,,,,,L1,7513962638214398772,[太阳][太阳][太阳][太阳][月亮][月亮][红包][红包][红包][绝][绝][炸弹][炸弹][炸弹][炸弹][18禁][18禁][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][鞠躬][躺平],胡号,1781663715300140,0,0,2025-06-09 22:52:45,贵州,
91,7513068623401995547,,,,,,,,,,,,L1,7513263834305626919,[鼓掌][鼓掌][鼓掌]好,重青的芽子,3276189501761992,0,0,2025-06-08 01:41:20,河南,
92,7513068623401995547,,,,,,,,,,,,L1,7513183428642571066,[抱抱你][抱抱你][抱抱你][抱抱你][抱抱你][一起加油][一起加油][一起加油][一起加油][看][看][看][看][看][看],💖   敏   💖,107830434887,0,0,2025-06-07 20:28:56,广东,
93,7513068623401995547,,,,,,,,,,,,L1,7513087318401450810,贵州广西水果多而便宜，就是山多路远，顺丰快递贵，京东也不便宜，邮政好像能省钱一点。京东20公斤以上省钱一点。,蘑菇,99082044542,0,0,2025-06-07 14:15:59,辽宁,
94,7513068623401995547,,,,,,,,,,,,L1,7513075002033472313,真美[笑哭][笑哭][笑哭],🌾幸福安康,50662772888,0,0,2025-06-07 13:28:11,山东,
95,7513068623401995547,,,,,,,,,,,,L1,7513073002251485989,美,李振,1103499346847468,0,0,2025-06-07 13:20:29,安徽,
96,7513068623401995547,,,,,,,,,,,,L1,7513071558085968700,1,T.E.M,3795112937652931,0,0,2025-06-07 13:14:49,四川,
97,7513068623401995547,,,,,,,,,,,,L1,7515880632854233871,吃水果才想起来广西[捂脸][捂脸][捂脸],天若𝓩.有情,84953321468,0,0,2025-06-15 02:55:48,广东,
98,7513068623401995547,,,,,,,,,,,,L1,7513072226687959868,大家都在天才（韦东奕)评论区留言许愿，祝学子 旗开得胜 金榜题名！大家都快去留言祝福吧,向前正能量,88397497840,0,0,2025-06-07 13:17:25,广西,
99,7513068623401995547,,,,,,,,,,,,L2,7513191272132936482,5元2个随便选，都甜[呲牙],风中铃铛🔔,276722126423844,0,0,2025-06-07 20:59:24,广西,
100,7513068623401995547,,,,,,,,,,,,L2,7513107643772601147,灵山荔枝，百色芒果，南宁火龙果和西瓜，梧州沙糖桔,用户6011685460507,95511043006,1,0,2025-06-07 15:34:52,广西,
101,7513068623401995547,,,,,,,,,,,,L2,7513431096793727794,荔枝2块？？？[色][色][色][色][色],面粉王,65351509206,0,0,2025-06-08 12:30:01,安徽,
102,7513068623401995547,,,,,,,,,,,,L2,7513458699638358842,是的，我自己家种拿去外面卖的价格,用户6011685460507,95511043006,0,0,2025-06-08 14:17:07,广西,
103,7513068623401995547,,,,,,,,,,,,L2,7539230289161012008,荔枝今天便宜…乡下的荔枝好多掉地上….[不失礼貌的微笑][不失礼貌的微笑][不失礼貌的微笑],余生。,111186150929,0,0,2025-08-17 01:04:11,广西,
104,7513068623401995547,,,,,,,,,,,,L2,7513439696132391721,为啥我们这里荔枝要8块[泪奔],是彩虹糖呀,307473037145927,0,0,2025-06-08 13:03:27,重庆,
105,7513068623401995547,,,,,,,,,,,,L2,7513429054948360996,龙眼又要来了，吃不完根本吃不完[黑脸],🌈老猪给我中,2181900302818568,1,0,2025-06-08 12:22:10,广东,
106,7513068623401995547,,,,,,,,,,,,L2,7513112434438783756,勤劳栽树棵食香，爱而不舍味道鲜，输送人类共品尝，念而不舍天天想，解渴补身离不了，祝劳动者光荣啊！[白眼][白眼][白眼][白眼][666][666][666][咖啡][咖啡][咖啡][赞][赞][赞][微笑][微笑][微笑][衰][衰][衰][感谢][感谢][感谢][爱心][爱心][爱心],用户277745879074,70783499507827,1,0,2025-06-07 15:53:32,四川,
107,7513068623401995547,,,,,,,,,,,,L2,7514153036810552122,[爱心][爱心][爱心][爱心][爱心][色][色][色][鼓掌][鼓掌][爱心][爱心],刘光宽,1161532685956375,0,0,2025-06-10 11:11:30,浙江,
108,7513068623401995547,,,,,,,,,,,,L2,7513435991106405180,我不相信，除非给我邮寄过来[捂脸],不再遥远十,71820324136,0,0,2025-06-08 12:49:00,河北,
109,7513068623401995547,,,,,,,,,,,,L2,7513379055111586611,我不嫉妒，只有羡慕[送心][送心][送心],旸玚,86903272360,0,0,2025-06-08 09:08:07,辽宁,
110,7513068623401995547,,,,,,,,,,,,L2,7514197772502549306,来～,o～喵喵,85919991840,0,0,2025-06-10 14:05:07,广西,
111,7513068623401995547,,,,,,,,,,,,L2,7513191448092558114,欢迎来广西[比心],风中铃铛🔔,276722126423844,1,0,2025-06-07 21:00:07,广西,
112,7513068623401995547,,,,,,,,,,,,L2,7513593534231298827,有可能Ai创作,刚 刚好,73592879138,0,0,2025-06-08 23:00:24,广东,
