序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
137,7386225241367924003,,,,,,,,,,,,L2,7386464155865219890,等到那一天我已老了，螺丝也拧不动啦,二少爷,106649383985,0,0,2024-07-01 08:53:28,广东,
138,7386225241367924003,,,,,,,,,,,,L2,7386834724985160499,不会的[呲牙],无我,94109887148,0,0,2024-07-02 08:51:27,广东,
139,7386225241367924003,,,,,,,,,,,,L2,7387048892816458530,柳州发展得不错,二少爷,106649383985,0,0,2024-07-02 22:42:32,广东,
140,7386225241367924003,,,,,,,,,,,,L2,7389802969640076068,没出息,自定义啊,267930144869427,0,0,2024-07-10 08:49:48,广东,
141,7386225241367924003,,,,,,,,,,,,L2,7395621416929248015,那感情好，看到故乡月新日异的变化，心里由衷的高兴,二少爷,106649383985,0,0,2024-07-26 01:08:29,广东,
142,7386225241367924003,,,,,,,,,,,,L2,7417767233239974696,桂林山水甲天下，横州茉莉香满城,野蔷薇,65036382125,1,0,2024-09-23 17:25:27,广西,
143,7386225241367924003,,,,,,,,,,,,L2,7386281296911631130,[赞][赞][赞][赞][赞][赞]s2024.130[赞]s2024.130……59;)[666][比心][爱心],李爱.,3501298291326003,0,0,2024-06-30 21:03:51,江苏,
144,7386225241367924003,,,,,,,,,,,,L2,7386328085085389618,阳朔欢迎您,断点,103776145799,0,0,2024-07-01 00:05:26,广西,
145,7386225241367924003,,,,,,,,,,,,L2,7387027891047678747,梧州,萧༒,93070048379,1,0,2024-07-02 21:21:02,广东,
146,7386225241367924003,,,,,,,,,,,,L2,7392128144616014646,广西梧州,Chow,52478352551,0,0,2024-07-16 15:12:38,湖北,
147,7386225241367924003,,,,,,,,,,,,L2,7439362905659081531,梧州,用户8461239638246,1240702850971336,0,0,2024-11-20 22:07:38,广东,
148,7386225241367924003,,,,,,,,,,,,L2,7386446342623544102,\,我们家族人员名单上有个朋友问我,4274517176753373,1,0,2024-07-01 07:44:23,云南,
149,7386225241367924003,,,,,,,,,,,,L2,7417808781734036250,不单你们，我们广西大部分人都听不懂,流年一陌,1107917155598951,2,0,2024-09-23 20:06:37,江苏,
150,7386225241367924003,,,,,,,,,,,,L2,7386465305260065548,@乐山设计师绍步,乐山设计师绍步,813270167459028,1,0,2024-07-01 08:57:57,四川,
151,7386225241367924003,,,,,,,,,,,,L2,7387238230193046313,普通话早已经普及全广西了[灵机一动],心意已决❤,2845129589920557,1,0,2024-07-03 10:57:18,广东,
152,7386225241367924003,,,,,,,,,,,,L2,7387068077735150346,1‘,姜大庆,1044954638195145,0,0,2024-07-02 23:57:01,上海,
153,7386225241367924003,,,,,,,,,,,,L2,7406957144719852347,哦,李双鱼🇨🇳🇨🇳,102407080509,0,0,2024-08-25 14:16:56,山东,
154,7386225241367924003,,,,,,,,,,,,L2,7387376795602027303,不严查电动车跟摩托车，现在这些未成年整天去飙车。,蓝天,3883086634037383,0,0,2024-07-03 19:55:00,广东,
155,7386225241367924003,,,,,,,,,,,,L2,7386943023172649740,下句是：阳朔堪称甲桂林[握手],雅俗共赏,4072193692540048,0,0,2024-07-02 15:51:42,广西,
156,7386225241367924003,,,,,,,,,,,,L2,7389217219949527860,[绝],幽默的猎人,65558961727499,0,0,2024-07-08 18:56:46,上海,
157,7386225241367924003,,,,,,,,,,,,L2,7552695059524551460,，,郑.家元,363303630813443,0,0,2025-09-22 07:54:15,广东,
